from,to
doi:10.1097/INF.0000000000004094,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.idc.2023.06.002,doi:10.1038/s41586-023-05949-1
doi:10.1016/s2352-4642(23)00215-8,doi:10.1038/s41586-023-05949-1
doi:10.1016/s2352-4642(23)00222-5,doi:10.1038/s41586-023-05949-1
doi:10.1016/s2352-4642(23)00192-x,doi:10.1038/s41586-023-05949-1
doi:10.1111/1751-7915.14329,doi:10.1038/s41586-023-05949-1
doi:10.1080/21505594.2023.2242544,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.virs.2023.07.008,doi:10.1038/s41586-023-05949-1
doi:10.3390/biomedicines11082227,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.diagmicrobio.2023.116056,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.xcrm.2023.101132,doi:10.1038/s41586-023-05949-1
doi:10.3390/pediatric15030039,doi:10.1038/s41586-023-05949-1
doi:10.1002/jmv.28921,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.jhep.2023.06.007,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.virs.2023.07.007,doi:10.1038/s41586-023-05949-1
doi:10.1097/PAS.0000000000002084,doi:10.1038/s41586-023-05949-1
doi:10.1007/s12098-023-04709-3,doi:10.1038/s41586-023-05949-1
doi:10.1101/2023.06.19.23291626,doi:10.1038/s41586-023-05949-1
doi:10.1002/jmv.28890,doi:10.1038/s41586-023-05949-1
doi:10.1097/MPG.0000000000003851,doi:10.1038/s41586-023-05949-1
doi:10.1016/j.jhepr.2023.100787,doi:10.1038/s41586-023-05949-1
doi:10.1128/jvi.00770-23,doi:10.1038/s41586-023-05949-1
doi:10.12677/acm.2023.13122623,doi:10.1038/s41586-023-05949-1
doi:10.1155/2023/6699050,doi:10.3390/ijms241512318
doi:10.1002/cpz1.934,doi:10.3390/ijms23137219
doi:10.1080/08916934.2023.2259133,doi:10.3390/ijms23137219
doi:10.1084/jem.20221518,doi:10.3390/ijms23137219
doi:10.3390/vaccines11040840,doi:10.3390/ijms23137219
doi:10.1038/s41584-022-00896-z,doi:10.3390/ijms23137219
doi:10.3390/life12101652,doi:10.3390/ijms23137219
doi:10.1016/j.marpolbul.2023.115884,doi:10.3390/genes13101914
doi:10.1016/j.cca.2023.117702,doi:10.3390/genes13101874
doi:10.3390/brainsci13121647,doi:10.3390/genes13101874
doi:10.1007/s00414-023-03100-3,doi:10.3390/genes13101874
doi:10.3390/diagnostics13193072,doi:10.3390/genes13101874
doi:10.3390/diagnostics13081367,doi:10.3390/genes13101874
doi:10.3390/ijms24032386,doi:10.3390/genes13101874
doi:10.1186/s40348-023-00169-z,doi:10.3389/fimmu.2022.841126
doi:10.3390/cells12192417,doi:10.3389/fimmu.2022.841126
doi:10.1172/jci.insight.166540,doi:10.3389/fimmu.2022.841126
doi:10.1016/j.autrev.2023.103402,doi:10.3389/fimmu.2022.841126
doi:10.1101/2023.05.26.23290373,doi:10.3389/fimmu.2022.841126
doi:10.1101/2023.05.26.23290373,doi:10.3389/fimmu.2022.841126
doi:10.1084/jem.20221518,doi:10.3389/fimmu.2022.841126
doi:10.1016/j.imlet.2023.03.007,doi:10.3389/fimmu.2022.841126
doi:10.1016/j.rdc.2023.03.003,doi:10.3389/fimmu.2022.841126
doi:10.3390/biomed3010016,doi:10.3389/fimmu.2022.841126
doi:10.3390/ijms24065711,doi:10.3389/fimmu.2022.841126
doi:10.1097/ACI.0000000000000888,doi:10.3389/fimmu.2022.841126
doi:10.1016/j.jaci.2022.11.020,doi:10.3389/fimmu.2022.841126
doi:10.1080/1744666X.2022.2085561,doi:10.3389/fimmu.2022.841126
doi:10.1080/00439339.2023.2288315,doi:10.1371/journal.pone.0285726
doi:10.1016/j.foodres.2023.113802,doi:10.1371/journal.pone.0285726
doi:10.3390/v16010040,doi:10.1371/journal.pone.0270659
doi:10.1128/cmr.00103-22,doi:10.1371/journal.pone.0270659
doi:10.1371/journal.pwat.0000140,doi:10.1371/journal.pone.0270659
doi:10.1080/01652176.2023.2263864,doi:10.1371/journal.pone.0270659
doi:10.1016/j.virol.2023.109913,doi:10.1371/journal.pone.0270659
doi:10.1073/pnas.2216021120,doi:10.1371/journal.pone.0270659
doi:10.1016/j.scitotenv.2023.165098,doi:10.1371/journal.pone.0270659
doi:10.1101/2022.12.14.22282041,doi:10.1371/journal.pone.0270659
doi:10.1021/acsestwater.2c00275,doi:10.1371/journal.pone.0270659
doi:10.1016/j.jece.2023.109673,doi:10.1371/journal.pone.0270659
doi:10.1016/j.scitotenv.2023.162572,doi:10.1371/journal.pone.0270659
doi:10.1101/2022.09.19.22280095,doi:10.1371/journal.pone.0270659
doi:10.3390/environments9090110,doi:10.1371/journal.pone.0270659
doi:10.1016/j.envres.2024.118269,doi:10.1186/s40168-021-01044-7
doi:10.1101/2023.12.17.572052,doi:10.1186/s40168-021-01044-7
doi:10.1007/s41745-023-00380-x,doi:10.1186/s40168-021-01044-7
doi:10.1038/s41467-023-38400-0,doi:10.1186/s40168-021-01044-7
doi:10.3389/fmicb.2023.1164632,doi:10.1186/s40168-021-01044-7
doi:10.1080/02786826.2023.2192253,doi:10.1186/s40168-021-01044-7
doi:10.3390/metabo13030343,doi:10.1186/s40168-021-01044-7
doi:10.1016/j.envint.2023.107784,doi:10.1186/s40168-021-01044-7
doi:10.1101/2022.12.13.520298,doi:10.1186/s40168-021-01044-7
doi:10.1016/j.envres.2022.115065,doi:10.1186/s40168-021-01044-7
doi:10.1016/j.isci.2022.104993,doi:10.1186/s40168-021-01044-7
doi:10.1128/msystems.00698-22,doi:10.1186/s40168-021-01044-7
doi:10.1016/j.eehl.2022.09.002,doi:10.1186/s40168-021-01044-7
doi:10.1093/pnasnexus/pgac043,doi:10.1186/s40168-021-01044-7
doi:10.1111/mec.16440,doi:10.1186/s40168-021-01044-7
doi:10.1111/ina.13023,doi:10.1186/s40168-021-01044-7
doi:10.1186/s40168-022-01412-x,doi:10.1186/s40168-021-01044-7
doi:10.3389/fimmu.2021.774018,doi:10.1186/s40168-021-01044-7
doi:10.1021/acs.est.1c03941,doi:10.1186/s40168-021-01044-7
doi:10.1021/acs.est.1c05060,doi:10.1186/s40168-021-01044-7
doi:10.1016/j.envint.2021.106927,doi:10.1186/s40168-021-01044-7
doi:10.3390/ijms22189846,doi:10.1186/s40168-021-01044-7
doi:10.1136/bmj-2023-075306,doi:10.1177/00099228231152840
doi:10.3390/diagnostics13121990,doi:10.1177/00099228231152840
doi:10.1038/s41584-023-01042-z,doi:10.1172/JCI147076
doi:10.1161/CIRCULATIONAHA.123.064734,doi:10.1172/JCI147076
doi:10.3390/cells12192417,doi:10.1172/JCI147076
doi:10.3390/children10061045,doi:10.1172/JCI147076
doi:10.1016/j.jaip.2023.04.002,doi:10.1172/JCI147076
doi:10.1002/art.42495,doi:10.1172/JCI147076
doi:10.4103/apc.apc_111_22,doi:10.1172/JCI147076
doi:10.1016/S2665-9913(23)00029-2,doi:10.1172/JCI147076
doi:10.1016/j.conctc.2023.101060,doi:10.1172/JCI147076
doi:10.1016/j.jaci.2022.11.001,doi:10.1172/JCI147076
doi:10.1097/MD.0000000000032430,doi:10.1172/JCI147076
doi:10.2217/fvl-2022-0048,doi:10.1172/JCI147076
doi:10.1111/imr.13170,doi:10.1172/JCI147076
doi:10.3389/fimmu.2022.992022,doi:10.1172/JCI147076
doi:10.1186/s13054-022-04059-0,doi:10.1172/JCI147076
doi:10.1093/cei/uxac046,doi:10.1172/JCI147076
doi:10.12659/MSM.936355,doi:10.1172/JCI147076
doi:10.1016/S2665-9913(22)00064-9,doi:10.1172/JCI147076
doi:10.1016/S2665-9913(22)00090-X,doi:10.1172/JCI147076
doi:10.1186/s42358-022-00237-4,doi:10.1172/JCI147076
doi:10.1016/j.clim.2022.108955,doi:10.1172/JCI147076
doi:10.1007/s10875-022-01301-w,doi:10.1172/JCI147076
doi:10.1101/2021.11.03.21265769,doi:10.1172/JCI147076
doi:10.1038/s41584-021-00709-9,doi:10.1172/JCI147076
doi:10.1016/j.xcrm.2021.100431,doi:10.1172/JCI147076
doi:10.1038/s41598-023-43390-6,doi:10.1161/ATVBAHA.121.316210
doi:10.3390/ijms24033001,doi:10.1161/ATVBAHA.121.316210
doi:10.1002/jcp.30948,doi:10.1161/ATVBAHA.121.316210
doi:10.1007/s13577-022-00819-w,doi:10.1161/ATVBAHA.121.316210
doi:10.3389/fimmu.2022.992022,doi:10.1161/ATVBAHA.121.316210
doi:10.1002/ped4.12341,doi:10.1161/ATVBAHA.121.316210
doi:10.3390/diagnostics11112035,doi:10.1161/ATVBAHA.121.316210
doi:10.2147/JIR.S331727,doi:10.1161/ATVBAHA.121.316210
doi:10.1101/2023.05.01.23288943,doi:10.1101/2022.03.23.485509
doi:10.1016/j.xcrm.2023.101079,doi:10.1101/2022.03.23.485509
doi:10.1002/ana.26560,doi:10.1101/2022.03.23.485509
doi:10.1016/j.jped.2021.08.006,doi:10.1097/INF.0000000000003219
doi:10.23750/abm.v92i5.12330,doi:10.1097/INF.0000000000003219
doi:10.24953/turkjped.2022.1027,doi:10.1097/INF.0000000000003219
doi:10.1016/j.sna.2022.113442,doi:10.1094/PHYTO-10-20-0472-R
doi:10.3389/fmicb.2021.803352,doi:10.1094/PHYTO-10-20-0472-R
doi:10.1089/vim.2023.0074,doi:10.1093/jpids/piad035
doi:10.1007/s40124-023-00305-3,doi:10.1093/jpids/piad035
doi:10.1097/MD.0000000000035736,doi:10.1093/jpids/piad035
doi:10.1101/2023.07.28.23293197,doi:10.1093/jpids/piad035
doi:10.1053/j.gastro.2022.08.009,doi:10.1093/cid/ciac323
doi:10.3390/nu15214538,doi:10.1093/chemse/bjad020
doi:10.3390/metabo13090970,doi:10.1088/1752-7163/acd715
doi:10.3390/metabo13080930,doi:10.1088/1752-7163/acd715
doi:10.1038/s43856-022-00221-5,doi:10.1088/1752-7163/ac3096
doi:10.1038/s41598-022-22581-7,doi:10.1088/1752-7163/ac3096
doi:10.1088/1752-7163/ac6c9f,doi:10.1088/1752-7163/ac3096
doi:10.1088/1752-7163/ac661d,doi:10.1088/1752-7163/ac3096
doi:10.1088/1752-7163/ac4e2c,doi:10.1088/1752-7163/ac3096
doi:10.3390/ijms242417184,doi:10.1038/s41592-022-01444-z
doi:10.1101/2023.11.01.23297901,doi:10.1038/s41592-022-01444-z
doi:10.3389/fenvs.2023.1258880,doi:10.1038/s41592-022-01444-z
doi:10.3390/antibiotics12111580,doi:10.1038/s41592-022-01444-z
doi:10.1101/2023.10.16.562462,doi:10.1038/s41592-022-01444-z
doi:10.1017/jme.2023.77,doi:10.1038/s41592-022-01444-z
doi:10.1038/s41419-023-06102-6,doi:10.1038/s41592-022-01444-z
doi:10.1016/j.jiph.2023.09.004,doi:10.1038/s41592-022-01444-z
doi:10.1007/s40472-023-00403-7,doi:10.1038/s41592-022-01444-z
doi:10.1093/bib/bbad280,doi:10.1038/s41592-022-01444-z
doi:10.1101/2023.06.03.23289684,doi:10.1038/s41592-022-01444-z
doi:10.1038/s41598-023-34625-7,doi:10.1038/s41592-022-01444-z
doi:10.1101/2023.04.02.535277,doi:10.1038/s41592-022-01444-z
doi:10.3390/v15030692,doi:10.1038/s41592-022-01444-z
doi:10.1111/imm.13679,doi:10.1038/s41592-022-01444-z
doi:10.7717/peerj.14596,doi:10.1038/s41592-022-01444-z
doi:10.1007/s12291-022-01109-w,doi:10.1038/s41592-022-01444-z
doi:10.3389/fcimb.2022.1060031,doi:10.1038/s41592-022-01444-z
doi:10.3390/ijms232416153,doi:10.1038/s41592-022-01444-z
doi:10.3389/fgene.2022.1021865,doi:10.1038/s41592-022-01444-z
doi:10.1101/2022.11.02.22281825,doi:10.1038/s41592-022-01444-z
doi:10.3389/fdgth.2022.1030427,doi:10.1038/s41592-022-01444-z
doi:10.1371/journal.pgen.1010415,doi:10.1038/s41592-022-01444-z
doi:10.1016/j.biopha.2022.113522,doi:10.1038/s41592-022-01444-z
doi:10.1186/s12859-023-05364-3,doi:10.1038/s41592-022-01444-z
doi:10.1038/s41588-022-01267-w,doi:10.1038/s41592-022-01444-z
doi:10.1093/bib/bbad508,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41587-023-02024-y,doi:10.1038/s41587-021-01158-1
doi:10.3390/genes15010136,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.12.13.571553,doi:10.1038/s41587-021-01158-1
doi:10.3389/fpls.2023.1309744,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.11.30.568362,doi:10.1038/s41587-021-01158-1
doi:10.1186/s13059-023-03116-3,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.11.28.569128,doi:10.1038/s41587-021-01158-1
doi:10.3389/fphar.2023.1286764,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.10.27.563846,doi:10.1038/s41587-021-01158-1
doi:10.1186/s13059-023-03061-1,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.09.25.558917,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.09.13.557552,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41592-023-01993-x,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.09.07.556731,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.04.04.487055,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.08.06.552162,doi:10.1038/s41587-021-01158-1
doi:10.1016/j.crmeth.2023.100543,doi:10.1038/s41587-021-01158-1
doi:10.1016/j.ajhg.2023.06.009,doi:10.1038/s41587-021-01158-1
doi:10.3233/JND-221668,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41592-023-01914-y,doi:10.1038/s41587-021-01158-1
doi:10.1186/s13073-023-01194-3,doi:10.1038/s41587-021-01158-1
doi:10.3390/jcm12113713,doi:10.1038/s41587-021-01158-1
doi:10.1093/bib/bbad188,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.05.12.540573,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41587-023-01793-w,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41586-023-05895-y,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41576-023-00590-0,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41467-023-43876-x,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.10.06.511217,doi:10.1038/s41587-021-01158-1
doi:10.1186/s13059-023-02863-7,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.01.23.525236,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.01.20.524401,doi:10.1038/s41587-021-01158-1
doi:10.1101/2023.01.12.523790,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41592-022-01740-8,doi:10.1038/s41587-021-01158-1
doi:10.1016/j.xgen.2022.100246,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41592-022-01674-1,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.12.17.520845,doi:10.1038/s41587-021-01158-1
doi:10.1093/nar/gkad1140,doi:10.1038/s41587-021-01158-1
doi:10.3390/life12111939,doi:10.1038/s41587-021-01158-1
doi:10.3389/fcell.2022.1021785,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41586-022-05325-5,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.10.06.511239,doi:10.1038/s41587-021-01158-1
doi:10.1016/j.jmoldx.2022.09.007,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41598-022-20442-x,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.09.08.504083,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.08.09.503274,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.08.05.502980,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.08.03.502734,doi:10.1038/s41587-021-01158-1
doi:10.1093/clinchem/hvac113,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.07.18.500506,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41586-023-05896-x,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.06.08.495395,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.03.14.484240,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.05.20.492556,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.04.27.489683,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41389-022-00395-6,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41588-022-01043-w,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41592-022-01445-y,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41587-022-01261-x,doi:10.1038/s41587-021-01158-1
doi:10.1186/s13059-022-02773-0,doi:10.1038/s41587-021-01158-1
doi:10.1186/s13059-022-02636-8,doi:10.1038/s41587-021-01158-1
doi:10.1186/s13059-022-02840-6,doi:10.1038/s41587-021-01158-1
doi:10.1101/2022.02.12.480198,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41467-022-35389-w,doi:10.1038/s41587-021-01158-1
doi:10.1126/science.abl3533,doi:10.1038/s41587-021-01158-1
doi:10.1038/s41592-022-01440-3,doi:10.1038/s41587-021-01158-1
doi:10.1016/j.xgen.2022.100128,doi:10.1038/s41587-021-01158-1
doi:10.48550/arXiv.2211.08157,doi:10.1038/s41587-021-01158-1
doi:10.1186/s12879-024-09010-y,doi:10.1038/s41587-021-01049-5
doi:10.1038/s41598-024-51725-0,doi:10.1038/s41587-021-01049-5
doi:10.3389/fmed.2023.1337303,doi:10.1038/s41587-021-01049-5
doi:10.1038/s41467-023-44678-x,doi:10.1038/s41587-021-01049-5
doi:10.1021/acs.est.3c04680,doi:10.1038/s41587-021-01049-5
doi:10.1186/s12866-023-03072-9,doi:10.1038/s41587-021-01049-5
doi:10.1016/j.jmoldx.2023.11.008,doi:10.1038/s41587-021-01049-5
doi:10.1016/j.coisb.2023.100499,doi:10.1038/s41587-021-01049-5
doi:10.1016/j.ebiom.2023.104892,doi:10.1038/s41587-021-01049-5
doi:10.1101/2023.10.27.563846,doi:10.1038/s41587-021-01049-5
doi:10.1038/s41587-023-01867-9,doi:10.1038/s41587-021-01049-5
doi:10.1016/j.watres.2023.120641,doi:10.1038/s41587-021-01049-5
doi:10.1016/j.jhazmat.2023.132590,doi:10.1038/s41587-021-01049-5
doi:10.1186/s13148-023-01543-4,doi:10.1038/s41587-021-01049-5
doi:10.1101/2023.08.11.553043,doi:10.1038/s41587-021-01049-5
doi:10.1016/j.bspc.2023.105373,doi:10.1038/s41587-021-01049-5
doi:10.3389/fgene.2023.1227176,doi:10.1038/s41587-021-01049-5
doi:10.3389/fspas.2023.1200132,doi:10.1038/s41587-021-01049-5
doi:10.1016/j.heliyon.2023.e16571,doi:10.1038/s41587-021-01049-5
doi:10.1038/s41576-023-00590-0,doi:10.1038/s41587-021-01049-5
doi:10.1007/s00284-023-03277-1,doi:10.1038/s41587-021-01049-5
doi:10.1128/spectrum.03609-22,doi:10.1038/s41587-021-01049-5
doi:10.1101/2023.02.15.528687,doi:10.1038/s41587-021-01049-5
doi:10.1038/s41587-022-01652-0,doi:10.1038/s41587-021-01049-5
doi:10.1021/jacs.2c11260,doi:10.1038/s41587-021-01049-5
doi:10.1101/2022.12.22.521488,doi:10.1038/s41587-021-01049-5
doi:10.1101/2022.12.06.519132,doi:10.1038/s41587-021-01049-5
doi:10.3389/fpls.2022.1038109,doi:10.1038/s41587-021-01049-5
doi:10.1101/2022.11.03.514117,doi:10.1038/s41587-021-01049-5
doi:10.1101/2022.11.03.515010,doi:10.1038/s41587-021-01049-5
doi:10.1038/s41467-022-34028-8,doi:10.1038/s41587-021-01049-5
doi:10.1186/s13059-023-03091-9,doi:10.1038/s41587-021-01049-5
doi:10.1002/humu.24469,doi:10.1038/s41587-021-01049-5
doi:10.1101/2022.09.06.506642,doi:10.1038/s41587-021-01049-5
doi:10.3389/fgene.2022.900495,doi:10.1038/s41587-021-01049-5
doi:10.1016/j.micres.2022.127154,doi:10.1038/s41587-021-01049-5
doi:10.1186/s12864-022-08775-3,doi:10.1038/s41587-021-01049-5
doi:10.7554/eLife.83780,doi:10.1038/s41587-021-01049-5
doi:10.1021/acs.jpcc.2c02674,doi:10.1038/s41587-021-01049-5
doi:10.1101/2022.07.03.22277093,doi:10.1038/s41587-021-01049-5
doi:10.1007/s10096-022-04445-0,doi:10.1038/s41587-021-01049-5
doi:10.3389/fneur.2022.821189,doi:10.1038/s41587-021-01049-5
doi:10.1186/s13059-022-02773-0,doi:10.1038/s41587-021-01049-5
doi:10.1186/s13059-022-02636-8,doi:10.1038/s41587-021-01049-5
doi:10.1530/ETJ-21-0097,doi:10.1038/s41587-021-01049-5
doi:10.1021/acsnano.1c11582,doi:10.1038/s41587-021-01049-5
doi:10.1186/s12859-021-04549-y,doi:10.1038/s41587-021-01049-5
doi:10.1101/2021.02.22.432191,doi:10.1038/s41587-021-01049-5
doi:10.1186/s13059-021-02558-x,doi:10.1038/s41587-021-01049-5
doi:10.1186/s13059-021-02528-3,doi:10.1038/s41587-021-01049-5
doi:10.1101/2021.10.30.466545,doi:10.1038/s41587-021-01049-5
doi:10.1186/s13059-022-02710-1,doi:10.1038/s41587-021-01049-5
doi:10.1093/gigascience/giab072,doi:10.1038/s41587-021-01049-5
doi:10.1038/s41598-022-08003-8,doi:10.1038/s41587-021-01049-5
doi:10.3934/math.20221048,doi:10.1038/s41587-021-01049-5
doi:10.1007/s41745-023-00380-x,doi:10.1038/s41467-022-31654-0
doi:10.1038/s41575-023-00771-6,doi:10.1038/s41467-022-31654-0
doi:10.1038/s41467-023-37136-1,doi:10.1038/s41467-022-31654-0
doi:10.7759/cureus.53069,doi:10.1038/s41467-022-30357-w
doi:10.3390/electronics13030512,doi:10.1038/s41467-022-30357-w
doi:10.3389/fmicb.2023.1313838,doi:10.1038/s41467-022-30357-w
doi:10.1111/1756-185X.14970,doi:10.1038/s41467-022-30357-w
doi:10.1080/07853890.2023.2264315,doi:10.1038/s41467-022-30357-w
doi:10.3390/ijms241512318,doi:10.1038/s41467-022-30357-w
doi:10.1186/s12969-023-00858-z,doi:10.1038/s41467-022-30357-w
doi:10.1007/s10787-023-01272-3,doi:10.1038/s41467-022-30357-w
doi:10.3389/fmed.2023.1187420,doi:10.1038/s41467-022-30357-w
doi:10.3390/children10071209,doi:10.1038/s41467-022-30357-w
doi:10.1016/j.cjca.2023.06.001,doi:10.1038/s41467-022-30357-w
doi:10.1542/peds.2022-059175,doi:10.1038/s41467-022-30357-w
doi:10.1038/s41584-023-00964-y,doi:10.1038/s41467-022-30357-w
doi:10.1016/j.rdc.2023.03.002,doi:10.1038/s41467-022-30357-w
doi:10.1016/j.pmr.2023.03.004,doi:10.1038/s41467-022-30357-w
doi:10.3389/fimmu.2022.1036672,doi:10.1038/s41467-022-30357-w
doi:10.1016/j.cjca.2023.01.002,doi:10.1038/s41467-022-30357-w
doi:10.1016/j.cjca.2022.11.012,doi:10.1038/s41467-022-30357-w
doi:10.3390/jcm11237072,doi:10.1038/s41467-022-30357-w
doi:10.1007/s00430-022-00756-3,doi:10.1038/s41467-022-30357-w
doi:10.1007/s13577-022-00819-w,doi:10.1038/s41467-022-30357-w
doi:10.1001/jamapediatrics.2022.3765,doi:10.1038/s41467-022-30357-w
doi:10.3389/fimmu.2022.995886,doi:10.1038/s41467-022-30357-w
doi:10.1038/s41584-022-00820-5,doi:10.1038/s41467-022-30357-w
doi:10.1001/jamanetworkopen.2022.26236,doi:10.1038/s41467-022-30357-w
doi:10.3390/cells11162526,doi:10.1038/s41467-022-30357-w
doi:10.1097/BOR.0000000000000892,doi:10.1038/s41467-022-30357-w
doi:10.3390/children9060913,doi:10.1038/s41467-022-30357-w
doi:10.1016/j.ebiom.2022.104185,doi:10.1038/s41467-022-30357-w
doi:10.1016/B978-0-443-18769-8.00001-5,doi:10.1038/s41467-021-21361-7
doi:10.3390/microorganisms12010050,doi:10.1038/s41467-021-21361-7
doi:10.1101/2023.10.08.561395,doi:10.1038/s41467-021-21361-7
doi:10.1186/s13059-023-03080-y,doi:10.1038/s41467-021-21361-7
doi:10.1093/nargab/lqad092,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.jviromet.2023.114837,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.isci.2023.108319,doi:10.1038/s41467-021-21361-7
doi:10.48550/arXiv.2308.09852,doi:10.1038/s41467-021-21361-7
doi:10.1186/s40779-023-00471-x,doi:10.1038/s41467-021-21361-7
doi:10.1126/scitranslmed.abq1533,doi:10.1038/s41467-021-21361-7
doi:10.1101/2023.07.10.548464,doi:10.1038/s41467-021-21361-7
doi:10.1101/2023.06.29.546999,doi:10.1038/s41467-021-21361-7
doi:10.21203/rs.3.rs-2978272/v1,doi:10.1038/s41467-021-21361-7
doi:10.1101/2023.05.31.23290781,doi:10.1038/s41467-021-21361-7
doi:10.1002/jmv.28848,doi:10.1038/s41467-021-21361-7
doi:10.1101/2023.05.24.542181,doi:10.1038/s41467-021-21361-7
doi:10.3389/fimmu.2023.1209532,doi:10.1038/s41467-021-21361-7
doi:10.1093/ofid/ofad190,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.cophys.2023.100670,doi:10.1038/s41467-021-21361-7
doi:10.1002/jmv.28752,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.cophys.2023.100670,doi:10.1038/s41467-021-21361-7
doi:10.1038/s42003-023-04612-9,doi:10.1038/s41467-021-21361-7
doi:10.1093/nargab/lqad030,doi:10.1038/s41467-021-21361-7
doi:10.3390/genes14010085,doi:10.1038/s41467-021-21361-7
doi:10.1186/s13059-022-02824-6,doi:10.1038/s41467-021-21361-7
doi:10.1038/s41467-022-35157-w,doi:10.1038/s41467-021-21361-7
doi:10.1134/S106816202206022X,doi:10.1038/s41467-021-21361-7
doi:10.3389/fimmu.2022.1016440,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.isci.2022.105310,doi:10.1038/s41467-021-21361-7
doi:10.3390/genes13101914,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.crmeth.2022.100325,doi:10.1038/s41467-021-21361-7
doi:10.3389/fmedt.2022.969203,doi:10.1038/s41467-021-21361-7
doi:10.1038/s41467-022-32663-9,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.bios.2022.114654,doi:10.1038/s41467-021-21361-7
doi:10.1038/s43856-022-00127-2,doi:10.1038/s41467-021-21361-7
doi:10.3389/fimmu.2022.879792,doi:10.1038/s41467-021-21361-7
doi:10.3389/fgene.2022.891418,doi:10.1038/s41467-021-21361-7
doi:10.1126/scitranslmed.abq3059,doi:10.1038/s41467-021-21361-7
doi:10.3390/v14061311,doi:10.1038/s41467-021-21361-7
doi:10.1021/acsestwater.2c00047,doi:10.1038/s41467-021-21361-7
doi:10.1038/s41418-022-01015-x,doi:10.1038/s41467-021-21361-7
doi:10.1145/3595297,doi:10.1038/s41467-021-21361-7
doi:10.1016/bs.apcsb.2022.04.002,doi:10.1038/s41467-021-21361-7
doi:10.7554/eLife.69949,doi:10.1038/s41467-021-21361-7
doi:10.1038/s41385-022-00536-5,doi:10.1038/s41467-021-21361-7
doi:10.1038/s41598-022-11144-5,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.isci.2022.104311,doi:10.1038/s41467-021-21361-7
doi:10.1038/s41592-022-01444-z,doi:10.1038/s41467-021-21361-7
doi:10.7150/thno.73268,doi:10.1038/s41467-021-21361-7
doi:10.1101/2022.03.14.484288,doi:10.1038/s41467-021-21361-7
doi:10.1101/2022.02.28.482392,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.placenta.2022.06.017,doi:10.1038/s41467-021-21361-7
doi:10.1101/2022.02.19.481089,doi:10.1038/s41467-021-21361-7
doi:10.3389/fgene.2021.810816,doi:10.1038/s41467-021-21361-7
