from,to
s2authorid:2680973,doi:10.1093/chemse/bjad020
s2authorid:115506126,doi:10.1016/j.cell.2021.05.002
s2authorid:118511246,doi:10.1016/j.cell.2021.05.002
s2authorid:2008149293,doi:10.1016/j.healun.2021.11.001
s2authorid:4156740,doi:10.1038/s41467-021-27544-6
s2authorid:4156740,doi:10.1101/2021.04.13.21255439
s2authorid:4156740,doi:10.1126/sciimmunol.abf7570
s2authorid:91784589,doi:10.1016/j.cell.2021.05.002
s2authorid:144668306,doi:10.1016/j.cell.2021.05.002
s2authorid:2630519,doi:10.1017/S1047951121003024
s2authorid:2106106699,doi:10.1016/j.cell.2021.05.002
s2authorid:37034505,doi:10.1038/s41587-021-01158-1
s2authorid:2106105725,doi:10.1016/j.cell.2021.05.002
s2authorid:2106107707,doi:10.1016/j.cell.2021.05.002
s2authorid:76917684,doi:10.7171/jbt.21-3203-017
s2authorid:16926685,doi:10.1186/s12916-022-02252-0
s2authorid:16926685,doi:10.1016/j.jim.2021.113165
s2authorid:2106106582,doi:10.1016/j.cell.2021.05.002
s2authorid:2106105800,doi:10.1016/j.cell.2021.05.002
s2authorid:1445064109,doi:10.1016/j.cjca.2023.06.001
s2authorid:2106105632,doi:10.1016/j.cell.2021.05.002
s2authorid:2053659965,doi:10.1016/j.cell.2021.05.002
s2authorid:2106106560,doi:10.1016/j.cell.2021.05.002
s2authorid:32478749,doi:10.1016/j.cell.2021.05.002
s2authorid:2106104527,doi:10.1016/j.cell.2021.05.002
s2authorid:6659846,doi:10.1016/j.cell.2021.05.002
s2authorid:6659846,doi:10.7171/jbt.21-3203-017
s2authorid:2106107367,doi:10.1016/j.cell.2021.05.002
s2authorid:2004388457,doi:10.1016/j.cell.2021.05.002
s2authorid:2607941,doi:10.1016/j.cell.2021.05.002
s2authorid:92482947,doi:10.1016/j.cell.2021.05.002
s2authorid:47151468,doi:10.1093/infdis/jiac384
s2authorid:2372066,doi:10.1016/j.cell.2021.05.002
s2authorid:1762010,doi:10.1016/j.cell.2021.05.002
s2authorid:1409617935,doi:10.1016/j.cell.2021.05.002
s2authorid:1396399014,doi:10.7171/jbt.21-3203-017
s2authorid:1396399014,doi:10.1371/journal.ppat.1010636
s2authorid:1382456426,doi:10.1039/d2sc05837e
s2authorid:1382456426,doi:10.1021/acsnano.2c03219
s2authorid:1382456426,doi:10.1021/acs.analchem.2c02381
s2authorid:1382456426,doi:10.1021/acsnano.3c04259
s2authorid:1382456426,doi:10.1021/acsami.3c00862
s2authorid:1382456426,doi:10.1021/acssensors.1c00518
s2authorid:1382456426,doi:10.1021/acs.nanolett.2c03052
s2authorid:1382456426,doi:10.1039/d3an00873h
s2authorid:1382456426,doi:10.1021/acs.chemmater.1c03871
s2authorid:1382456426,doi:10.1002/anie.202214394
s2authorid:1382456426,doi:10.1002/anie.202113617
s2authorid:1382456426,doi:10.1002/anie.202112995
s2authorid:1401004949,doi:10.1021/acssensors.3c00512
s2authorid:1401188855,doi:10.1016/j.cell.2021.05.002
s2authorid:2196948624,doi:10.3389/fbioe.2023.1066391
s2authorid:1678039659,doi:10.1186/s13059-021-02529-2
s2authorid:5909959,doi:10.1038/s41592-022-01444-z
s2authorid:2106106608,doi:10.1016/j.cell.2021.05.002
s2authorid:2211367846,doi:10.1016/j.jneuroim.2023.578064
s2authorid:4587790,doi:10.1126/sciimmunol.abf7570
s2authorid:2117419880,doi:10.1038/s41591-021-01593-2
s2authorid:2117419880,doi:10.1101/2021.06.13.21258795
s2authorid:5171200,doi:10.1016/j.jim.2021.113165
s2authorid:5171200,doi:10.1093/infdis/jiab411
s2authorid:2090582519,doi:10.1016/j.ebiom.2023.104731
s2authorid:4187598,doi:10.1021/acs.analchem.2c00554
s2authorid:3112908,doi:10.1093/jpids/piad035
s2authorid:119627942,doi:10.1016/j.cell.2021.05.002
s2authorid:1403479932,doi:10.1016/j.cell.2021.05.002
s2authorid:40197450,doi:10.1016/j.cgh.2022.05.008
s2authorid:40197450,doi:10.14309/ajg.0000000000001855
s2authorid:46434844,doi:10.1128/jcm.00600-22
s2authorid:144706225,doi:10.1017/S1047951121003024
s2authorid:9869614,doi:10.1016/j.xcrm.2022.100522
s2authorid:2115200113,doi:10.14309/ajg.0000000000001855
s2authorid:2115200113,doi:10.1016/j.cgh.2022.05.008
s2authorid:2115200113,doi:10.1016/j.cgh.2022.10.029
s2authorid:2298002,doi:10.1016/j.cell.2021.05.002
s2authorid:2255078411,doi:10.1097/RHU.0000000000002035
s2authorid:152968449,doi:10.1016/j.jim.2021.113165
s2authorid:51055834,doi:10.1093/infdis/jiab411
s2authorid:2218093,doi:10.1038/s41592-022-01444-z
s2authorid:34563810,doi:10.1021/acsami.3c09627
s2authorid:1471145290,doi:10.1016/j.cell.2021.05.002
s2authorid:1926547114,doi:10.1681/ASN.2021020161
s2authorid:2109461110,doi:10.1016/j.cell.2021.05.002
s2authorid:2125627965,doi:10.14309/ctg.0000000000000507
s2authorid:40496987,doi:10.1016/j.cell.2021.05.002
s2authorid:6174406,doi:10.1016/j.cell.2021.05.002
s2authorid:10691758,doi:10.1016/j.cgh.2022.05.008
s2authorid:10691758,doi:10.14309/ajg.0000000000001855
s2authorid:10691758,doi:10.1016/j.cgh.2022.10.029
s2authorid:49247481,doi:10.1093/jpids/piad035
s2authorid:4953559,doi:10.1128/jcm.00600-22
s2authorid:4620077,doi:10.1016/j.cossms.2021.100966
s2authorid:2251336823,doi:10.1093/chemse/bjad002
s2authorid:6462608,doi:10.1101/2022.03.23.22272807
s2authorid:6462608,doi:10.1093/chemse/bjab012
s2authorid:2125341709,doi:10.1172/JCI147076
s2authorid:2131643152,doi:10.1172/JCI147076
s2authorid:31804479,doi:10.1021/acs.chemmater.1c03871
s2authorid:2067136148,doi:10.1002/anie.202112995
s2authorid:31804479,doi:10.1021/acs.analchem.1c02399
s2authorid:97039306,doi:10.1016/j.scitotenv.2023.164289
s2authorid:97039306,doi:10.1016/j.scitotenv.2022.159188
s2authorid:145041013,doi:10.1101/2022.03.14.22272314
s2authorid:97039306,doi:10.1101/2023.07.12.23292570
s2authorid:83941121,doi:10.1093/chemse/bjad020
s2authorid:3900074,doi:10.1016/j.foodqual.2021.104483
s2authorid:2116932300,doi:10.1016/j.xcrm.2023.101034
s2authorid:2170459659,doi:10.1101/2022.09.25.22280344
s2authorid:2170459659,doi:10.1128/mra.00337-22
s2authorid:2170459659,doi:10.1016/j.meegid.2022.105315
s2authorid:2106105407,doi:10.1016/j.cell.2021.05.002
s2authorid:89455183,doi:10.1016/j.cell.2021.05.002
s2authorid:144993609,doi:10.1016/j.cell.2021.05.002
s2authorid:48145941,doi:10.1016/j.cell.2021.05.002
s2authorid:5063773,doi:10.1002/anie.202107660
s2authorid:152500280,doi:10.1093/jamia/ocad049
s2authorid:3320945,doi:10.1097/INF.0000000000003289
s2authorid:2089848727,doi:10.1097/INF.0000000000003289
s2authorid:2111879246,doi:10.1016/j.cell.2021.05.002
s2authorid:82651732,doi:10.1016/j.cell.2021.05.002
s2authorid:2058135152,doi:10.1093/infdis/jiac384
s2authorid:1395831955,doi:10.7171/jbt.21-3203-017
s2authorid:145643005,doi:10.1016/j.jim.2021.113165
s2authorid:145643005,doi:10.1093/infdis/jiab411
s2authorid:145643005,doi:10.1186/s12916-022-02252-0
s2authorid:20417415,doi:10.1101/2023.02.27.530294
s2authorid:20417415,doi:10.1038/s41565-022-01080-w
s2authorid:2110043787,doi:10.1038/s41587-021-01158-1
s2authorid:51457122,doi:10.1016/j.cell.2021.05.002
s2authorid:117038995,doi:10.1016/j.cell.2021.05.002
s2authorid:2106107158,doi:10.1016/j.cell.2021.05.002
s2authorid:4218086,doi:10.1016/j.jneuroim.2023.578064
s2authorid:6302994,doi:10.1088/1752-7163/ac3096
s2authorid:5607367,doi:10.7171/jbt.21-3203-017
s2authorid:5539488,doi:10.1016/j.cell.2021.05.002
s2authorid:5036305,doi:10.1093/jpids/piad035
s2authorid:120698606,doi:10.3389/fimmu.2022.841126
s2authorid:2681672,doi:10.1093/jpids/piad035
s2authorid:2106107672,doi:10.1016/j.cell.2021.05.002
s2authorid:4056647,doi:10.1186/s13059-021-02529-2
s2authorid:2972931,doi:10.1038/s41592-022-01444-z
s2authorid:2106107176,doi:10.1016/j.cell.2021.05.002
s2authorid:2218124733,doi:10.1371/journal.pone.0285726
s2authorid:5551094,doi:10.1016/j.cjca.2023.06.001
s2authorid:5551094,doi:10.1016/j.cjca.2022.11.011
s2authorid:5551094,doi:10.1056/NEJMc2215074
s2authorid:49282660,doi:10.1016/j.cell.2021.05.002
s2authorid:15687212,doi:10.3390/diagnostics13040707
s2authorid:1397732279,doi:10.1016/j.plabm.2021.e00261
s2authorid:145412573,doi:10.1093/jpids/piad035
s2authorid:20658363,doi:10.1093/ckj/sfab019
s2authorid:6218761,doi:10.7171/jbt.21-3203-019
s2authorid:6813377,doi:10.1021/acssensors.3c00512
s2authorid:93134644,doi:10.1016/j.cell.2021.05.002
s2authorid:15615019,doi:10.1016/j.cell.2021.05.002
s2authorid:145412565,doi:10.1016/j.cell.2021.05.002
s2authorid:11032665,doi:10.1016/j.scitotenv.2023.165459
s2authorid:1438711138,doi:10.1176/appi.ps.20220314
s2authorid:2106105890,doi:10.1016/j.cell.2021.05.002
s2authorid:52037292,doi:10.1016/j.cell.2021.05.002
s2authorid:2106107156,doi:10.1016/j.cell.2021.05.002
s2authorid:2106106594,doi:10.1016/j.cell.2021.05.002
s2authorid:12172833,doi:10.1038/s41467-023-39419-z
s2authorid:12172833,doi:10.1021/acssensors.3c00512
s2authorid:12225908,doi:10.1016/j.cell.2021.05.002
s2authorid:1396822935,doi:10.1016/j.cell.2021.05.002
s2authorid:2111108307,doi:10.1016/j.cell.2021.05.002
s2authorid:2064311077,doi:10.1002/anie.202214394
s2authorid:1881060930,doi:10.14309/ctg.0000000000000507
s2authorid:2232135785,doi:10.1371/journal.pone.0290256
s2authorid:7018583,doi:10.1016/j.cell.2021.05.002
s2authorid:2194812203,doi:10.1016/j.bios.2023.115228
s2authorid:49150791,doi:10.1101/2022.03.23.485509
s2authorid:2120208152,doi:10.1016/j.scitotenv.2021.149177
s2authorid:49226099,doi:10.1016/j.jim.2021.113165
s2authorid:4190366,doi:10.3389/fbioe.2023.1066391
s2authorid:2128629393,doi:10.1016/j.scitotenv.2023.161423
s2authorid:6652509,doi:10.1056/NEJMc2215074
s2authorid:2024846260,doi:10.1016/j.cell.2021.05.002
s2authorid:1730087766,doi:10.1016/j.cell.2021.05.002
s2authorid:40144209,doi:10.1186/s13059-021-02529-2
s2authorid:34684805,doi:10.1039/d2ay00723a
s2authorid:26895765,doi:10.1016/j.clinbiochem.2021.09.008
s2authorid:88577253,doi:10.1039/d1lc01053k
s2authorid:152507925,doi:10.1016/j.cell.2021.05.002
s2authorid:2184494110,doi:10.1016/j.jbi.2023.104322
s2authorid:2184494110,doi:10.1109/ICHI54592.2022.00070
s2authorid:34687553,doi:10.1016/j.cgh.2022.05.008
s2authorid:34687553,doi:10.1016/j.cgh.2022.10.029
s2authorid:34687553,doi:10.14309/ajg.0000000000001855
s2authorid:2063111257,doi:10.1176/appi.ps.20220314
s2authorid:2238942335,doi:10.1002/pds.5695
s2authorid:6094689,doi:10.1002/eji.202149556
s2authorid:2106106591,doi:10.1016/j.cell.2021.05.002
s2authorid:4218116,doi:10.3389/fimmu.2022.841126
s2authorid:1808227818,doi:10.1002/adma.202006600
s2authorid:2112763658,doi:10.1126/sciimmunol.abf7570
s2authorid:1411142695,doi:10.1016/j.cell.2021.05.002
s2authorid:2005419353,doi:10.1016/j.cell.2021.05.002
s2authorid:3457007,doi:10.1101/2021.06.13.21258795
s2authorid:3457007,doi:10.1038/s41591-021-01593-2
s2authorid:15411392,doi:10.7171/jbt.21-3203-017
s2authorid:4225120,doi:10.1016/j.cell.2021.05.002
s2authorid:1663328440,doi:10.1002/anie.202107660
s2authorid:8924315,doi:10.1080/01621459.2021.2023552
s2authorid:2106105623,doi:10.1016/j.cell.2021.05.002
s2authorid:6385805,doi:10.1101/2022.03.23.22272807
s2authorid:6385805,doi:10.1093/chemse/bjab012
s2authorid:2225822869,doi:10.1093/chemse/bjad002
s2authorid:145522642,doi:10.1016/j.jim.2021.113165
s2authorid:34820555,doi:10.1016/j.cell.2021.05.002
s2authorid:100924779,doi:10.1016/j.scitotenv.2023.161423
s2authorid:100924779,doi:10.1016/j.scitotenv.2023.164289
s2authorid:100924779,doi:10.1021/acsestwater.2c00047
s2authorid:100924779,doi:10.1016/j.scitotenv.2021.149177
s2authorid:100924779,doi:10.1016/j.scitotenv.2023.165459
s2authorid:100924779,doi:10.1021/acsestwater.2c00045
s2authorid:2591845,doi:10.1016/j.foodqual.2021.104483
s2authorid:2591845,doi:10.1093/chemse/bjab012
s2authorid:2591845,doi:10.1101/2022.03.23.22272807
s2authorid:2591845,doi:10.1093/chemse/bjac036
s2authorid:2250532810,doi:10.1093/chemse/bjad002
s2authorid:1474358625,doi:10.1016/j.xcrm.2022.100522
s2authorid:1959681,doi:10.1016/j.cell.2021.05.002
s2authorid:4955594,doi:10.1016/j.jim.2021.113165
s2authorid:5757109,doi:10.1093/infdis/jiab411
s2authorid:10383865,doi:10.1016/j.watres.2021.117710
s2authorid:113176603,doi:10.1101/2021.01.22.21250320
s2authorid:17781685,doi:10.1038/s41596-021-00641-y
s2authorid:2125979971,doi:10.1016/j.xcrm.2022.100522
s2authorid:39906118,doi:10.1016/j.xcrm.2022.100522
s2authorid:21213366,doi:10.1002/anie.202112995
s2authorid:21213366,doi:10.1021/acsnano.1c11643
s2authorid:21213366,doi:10.1021/acsami.3c00862
s2authorid:21213366,doi:10.1021/acsami.3c09627
s2authorid:21213366,doi:10.1021/acs.nanolett.2c03052
s2authorid:21213366,doi:10.1039/d3an00873h
s2authorid:21213366,doi:10.1002/anie.202214394
s2authorid:21213366,doi:10.1021/acs.jpcb.3c02099
s2authorid:21213366,doi:10.1021/acsami.2c17531
s2authorid:21213366,doi:10.1021/acs.langmuir.2c02219
s2authorid:21213366,doi:10.1039/d2sc05837e
s2authorid:1422137244,doi:10.3389/fimmu.2022.841126
s2authorid:2130800820,doi:10.1016/j.watres.2022.118824
s2authorid:49727990,doi:10.1128/jcm.00600-22
s2authorid:1802389,doi:10.1016/j.xcrm.2022.100522
s2authorid:2049200,doi:10.1016/j.cell.2021.05.002
s2authorid:40104889,doi:10.1016/j.cell.2021.05.002
s2authorid:77202834,doi:10.3390/jcm12175435
s2authorid:94521300,doi:10.1039/d1lc01053k
s2authorid:144718230,doi:10.1016/j.medj.2021.01.001
s2authorid:2106107315,doi:10.1016/j.cell.2021.05.002
s2authorid:144978217,doi:10.1016/j.cell.2021.05.002
s2authorid:1399187128,doi:10.1093/jpids/piad035
s2authorid:6450412,doi:10.1016/j.cell.2021.05.002
s2authorid:1404251368,doi:10.1016/S2589-7500(22)00149-2
s2authorid:2166549672,doi:10.1021/acsestwater.2c00045
s2authorid:3956169,doi:10.1016/j.cell.2021.05.002
s2authorid:2059051309,doi:10.1021/acsestwater.2c00045
s2authorid:2059051309,doi:10.1016/j.scitotenv.2021.149177
s2authorid:2059051309,doi:10.1016/j.scitotenv.2023.161423
s2authorid:4748776,doi:10.1128/jcm.00600-22
s2authorid:2216540971,doi:10.1101/2023.05.04.539416
s2authorid:2216540971,doi:10.1002/smll.202300040
s2authorid:1410044181,doi:10.1038/s41390-022-02148-y
s2authorid:144260190,doi:10.1016/j.cell.2021.05.002
s2authorid:1399243199,doi:10.1186/s13059-021-02529-2
s2authorid:2047911467,doi:10.1016/j.watres.2022.118824
s2authorid:20958077,doi:10.1038/s43856-022-00221-5
s2authorid:20958077,doi:10.1088/1752-7163/acea3d
s2authorid:2106106576,doi:10.1016/j.cell.2021.05.002
s2authorid:2166507857,doi:10.1007/s00246-022-02844-w
s2authorid:104947646,doi:10.1093/jpids/piad035
s2authorid:50129426,doi:10.1016/j.cell.2021.05.002
s2authorid:14695996,doi:10.1038/s41591-021-01593-2
s2authorid:14695996,doi:10.1101/2021.06.13.21258795
s2authorid:13564291,doi:10.1128/jcm.00600-22
s2authorid:13303731,doi:10.1016/S2589-7500(22)00149-2
s2authorid:1388253502,doi:10.1152/ajpheart.00250.2022
s2authorid:4240031,doi:10.1017/S1047951121003024
s2authorid:2153838955,doi:10.7171/jbt.21-3203-017
s2authorid:2106105712,doi:10.1016/j.cell.2021.05.002
s2authorid:26994460,doi:10.1186/s13059-021-02529-2
s2authorid:2761374,doi:10.7171/jbt.21-3203-017
s2authorid:2255074743,doi:10.1097/RHU.0000000000002035
s2authorid:2184494479,doi:10.1109/ICHI54592.2022.00070
s2authorid:1388495069,doi:10.1016/S2589-7500(22)00149-2
s2authorid:2017894,doi:10.1016/j.xcrm.2022.100522
s2authorid:145479179,doi:10.3389/fimmu.2022.841126
s2authorid:3162882,doi:10.3390/w14081187
s2authorid:48502149,doi:10.7171/jbt.21-3203-017
s2authorid:145117996,doi:10.1016/j.cell.2021.05.002
s2authorid:47571454,doi:10.1094/PHYTO-10-20-0472-R
s2authorid:51004183,doi:10.1038/s41587-021-01158-1
s2authorid:88483278,doi:10.1016/S2589-7500(22)00149-2
s2authorid:2054022168,doi:10.1016/j.ebiom.2023.104731
s2authorid:2054022168,doi:10.1093/infdis/jiab411
s2authorid:2054022168,doi:10.1186/s12916-022-02252-0
s2authorid:2054022168,doi:10.1016/j.jim.2021.113165
s2authorid:1404586016,doi:10.1038/s41587-021-01158-1
s2authorid:11795940,doi:10.14309/ajg.0000000000001855
s2authorid:11795940,doi:10.1016/j.cgh.2022.10.029
s2authorid:11795940,doi:10.1016/j.cgh.2022.05.008
s2authorid:144876564,doi:10.1016/j.cell.2021.05.002
s2authorid:2069126695,doi:10.1016/j.cell.2021.05.002
s2authorid:2088634276,doi:10.1016/j.watres.2022.118824
s2authorid:2088634276,doi:10.1371/journal.ppat.1010636
s2authorid:2106106382,doi:10.1016/j.cell.2021.05.002
s2authorid:2114384465,doi:10.1016/j.cell.2021.05.002
s2authorid:69044424,doi:10.3390/genes13101914
s2authorid:69044424,doi:10.1016/j.scitotenv.2021.149177
s2authorid:69044424,doi:10.1016/j.cell.2021.05.002
s2authorid:69044424,doi:10.1186/s40168-021-01020-1
s2authorid:69044424,doi:10.1021/acsestwater.2c00045
s2authorid:2414086,doi:10.1016/j.cell.2021.05.002
s2authorid:10337979,doi:10.1016/j.cjca.2023.06.001
s2authorid:4042457,doi:10.1016/j.cell.2021.05.002
s2authorid:120100747,doi:10.1016/j.cell.2021.05.002
s2authorid:4462707,doi:10.1017/S1047951121003024
s2authorid:2109879,doi:10.1038/s41467-022-30357-w
s2authorid:1680348,doi:10.1038/s41587-021-01158-1
s2authorid:2106106852,doi:10.1016/j.cell.2021.05.002
s2authorid:2116874939,doi:10.1016/j.cell.2021.05.002
s2authorid:2065865065,doi:10.1016/j.cell.2021.05.002
s2authorid:152254965,doi:10.1016/j.cell.2021.05.002
s2authorid:1737574031,doi:10.1016/j.watres.2022.118824
s2authorid:2150267584,doi:10.1093/infdis/jiac384
s2authorid:2150267584,doi:10.1016/j.xcrm.2023.101034
s2authorid:83558653,doi:10.1007/s00246-022-02844-w
s2authorid:3177372,doi:10.1021/acs.analchem.2c00554
s2authorid:3177372,doi:10.1021/acs.analchem.2c01993
s2authorid:13552759,doi:10.1088/1752-7163/ac3096
s2authorid:49464764,doi:10.1038/s41467-022-31654-0
s2authorid:49464764,doi:10.1016/j.xcrm.2022.100522
s2authorid:3940742,doi:10.1016/j.xcrm.2022.100522
s2authorid:2140886256,doi:10.1101/2022.03.14.22272314
s2authorid:24829691,doi:10.1016/S2589-7500(22)00149-2
s2authorid:48208300,doi:10.1016/j.cell.2021.05.002
s2authorid:48208300,doi:10.1371/journal.ppat.1010636
s2authorid:6458664,doi:10.3389/fimmu.2022.841126
s2authorid:2218294766,doi:10.1016/j.cell.2021.05.002
s2authorid:2174855515,doi:10.1093/infdis/jiac384
s2authorid:2106106507,doi:10.1016/j.cell.2021.05.002
s2authorid:4349130,doi:10.14309/ctg.0000000000000507
s2authorid:4349130,doi:10.1016/j.cgh.2022.10.029
s2authorid:4349130,doi:10.14309/ajg.0000000000001855
s2authorid:4349130,doi:10.1016/j.cgh.2022.05.008
s2authorid:1747087559,doi:10.1128/mra.00680-22
s2authorid:1747087559,doi:10.1111/irv.13057
s2authorid:1747087559,doi:10.1186/s12879-021-06526-5
s2authorid:1747087559,doi:10.1128/mra.00681-22
s2authorid:145927051,doi:10.1016/j.cell.2021.05.002
s2authorid:1399600593,doi:10.1088/1752-7163/ac3f24
s2authorid:2718406,doi:10.1161/JAHA.122.028421
s2authorid:2718406,doi:10.1161/HYPERTENSIONAHA.120.16690
s2authorid:122910399,doi:10.1016/j.cell.2021.05.002
s2authorid:35839567,doi:10.3390/mi13111892
s2authorid:31272705,doi:10.1038/s41467-023-39419-z
s2authorid:84663989,doi:10.1016/j.cell.2021.05.002
s2authorid:1470642530,doi:10.1016/j.xcrm.2022.100522
s2authorid:91534190,doi:10.1038/s41592-022-01444-z
s2authorid:2049424981,doi:10.1016/j.cell.2021.05.002
s2authorid:10396031,doi:10.1038/s41467-022-31654-0
s2authorid:2115367329,doi:10.1016/j.cell.2021.05.002
s2authorid:2111955701,doi:10.1016/j.cell.2021.05.002
s2authorid:2066628983,doi:10.1016/j.cell.2021.05.002
s2authorid:152639865,doi:10.1016/j.cell.2021.05.002
s2authorid:2115612245,doi:10.1016/j.cell.2021.05.002
s2authorid:48357134,doi:10.14309/ajg.0000000000001855
s2authorid:48357134,doi:10.1016/j.cgh.2022.10.029
s2authorid:48357134,doi:10.1016/j.cgh.2022.05.008
s2authorid:2210052453,doi:10.1001/jamanetworkopen.2023.0982
s2authorid:2193641919,doi:10.1016/S2666-5247(22)00289-0
s2authorid:4867301,doi:10.1038/s41390-022-02108-6
s2authorid:4867301,doi:10.1097/INF.0000000000003888
s2authorid:2106107921,doi:10.1016/j.cell.2021.05.002
s2authorid:10098930,doi:10.1126/sciimmunol.abf7570
s2authorid:13511697,doi:10.1016/S2589-7500(22)00149-2
s2authorid:2106105852,doi:10.1016/j.cell.2021.05.002
s2authorid:2106105832,doi:10.1016/j.cell.2021.05.002
s2authorid:6492133,doi:10.1088/1752-7163/acd715
s2authorid:34120045,doi:10.1038/s41467-022-31654-0
s2authorid:31714727,doi:10.1186/s13059-021-02529-2
s2authorid:1513353850,doi:10.1016/j.cell.2021.05.002
s2authorid:5797029,doi:10.1016/j.xcrm.2022.100522
s2authorid:34930631,doi:10.1088/1752-7163/ac3f24
s2authorid:34930631,doi:10.1088/1752-7163/ac1a61
s2authorid:34930631,doi:10.1093/infdis/jiab205
s2authorid:3678068,doi:10.1093/jpids/piad035
s2authorid:3086463,doi:10.1016/j.cell.2021.05.002
s2authorid:1867020,doi:10.3390/genes13101874
s2authorid:2087720385,doi:10.1088/1752-7163/ac3096
s2authorid:34621978,doi:10.1152/ajpheart.00250.2022
s2authorid:52163398,doi:10.1111/biom.13593
s2authorid:52163398,doi:10.1177/09622802221122391
s2authorid:12460202,doi:10.1002/pds.5695
s2authorid:46836615,doi:10.1016/j.cell.2021.05.002
s2authorid:39830419,doi:10.1093/ibd/izab207
s2authorid:2106105612,doi:10.1016/j.cell.2021.05.002
s2authorid:2126316,doi:10.1016/j.cell.2021.05.002
s2authorid:34159250,doi:10.1038/s41587-021-01049-5
s2authorid:4546900,doi:10.1002/art.42062
s2authorid:4546900,doi:10.1002/art.41616
s2authorid:3752524,doi:10.1016/j.medj.2021.01.001
s2authorid:1580644166,doi:10.1016/S2589-7500(22)00149-2
s2authorid:1580644166,doi:10.1038/s41467-022-30357-w
s2authorid:46462360,doi:10.1016/j.xcrm.2022.100522
s2authorid:153892530,doi:10.3390/genes13101874
s2authorid:46223107,doi:10.1093/jpids/piad035
s2authorid:2422310,doi:10.1038/s41587-021-01158-1
s2authorid:2422310,doi:10.1038/s41587-021-01049-5
s2authorid:122385058,doi:10.7171/jbt.21-3203-017
s2authorid:52367088,doi:10.1016/j.cell.2021.05.002
s2authorid:13137397,doi:10.1016/j.watres.2022.118824
s2authorid:5498486,doi:10.1016/j.cell.2021.05.002
s2authorid:11374644,doi:10.1007/s00246-022-02844-w
s2authorid:2008002,doi:10.1002/art.42062
s2authorid:2008002,doi:10.1002/art.41616
s2authorid:2068809164,doi:10.1016/j.cell.2021.05.002
s2authorid:46567741,doi:10.1016/j.cell.2021.05.002
s2authorid:1633557562,doi:10.1093/infdis/jiac384
s2authorid:1633557562,doi:10.1016/j.xcrm.2023.101034
s2authorid:68976945,doi:10.1016/j.cell.2021.05.002
s2authorid:145209765,doi:10.3390/ijms23137219
s2authorid:145209765,doi:10.1186/s12916-022-02252-0
s2authorid:23765857,doi:10.1186/s40168-021-01020-1
s2authorid:80141624,doi:10.1016/j.cell.2021.05.002
s2authorid:1707080,doi:10.1016/j.cell.2021.05.002
s2authorid:47752014,doi:10.1016/j.cell.2021.05.002
s2authorid:2229941067,doi:10.1016/j.scitotenv.2023.166230
s2authorid:47287786,doi:10.1161/JAHA.122.028421
s2authorid:47287786,doi:10.1161/HYPERTENSIONAHA.120.16690
s2authorid:2218108047,doi:10.1371/journal.pone.0285726
s2authorid:2105651091,doi:10.1093/jpids/piad035
s2authorid:2047901477,doi:10.1016/j.cjca.2023.06.001
s2authorid:8358907,doi:10.1016/j.xcrm.2022.100522
s2authorid:2106105626,doi:10.1016/j.cell.2021.05.002
s2authorid:46795554,doi:10.1016/j.cell.2021.05.002
s2authorid:8081252,doi:10.1172/JCI147076
s2authorid:39049529,doi:10.1016/j.jbi.2021.103818
s2authorid:48647998,doi:10.1016/j.xcrm.2022.100522
s2authorid:2106105072,doi:10.1016/j.cell.2021.05.002
s2authorid:34687521,doi:10.1016/j.scitotenv.2023.161423
s2authorid:34687521,doi:10.1101/2023.07.12.23292570
s2authorid:34687521,doi:10.1021/acsestwater.2c00047
s2authorid:34687521,doi:10.1016/j.scitotenv.2023.164289
s2authorid:34687521,doi:10.1016/j.scitotenv.2022.159188
s2authorid:34687521,doi:10.7171/jbt.21-3203-019
s2authorid:34687521,doi:10.1021/acsestwater.2c00045
s2authorid:34687521,doi:10.1016/j.scitotenv.2021.149177
s2authorid:34687521,doi:10.1101/2022.03.14.22272314
s2authorid:50161242,doi:10.1016/j.scitotenv.2023.165459
s2authorid:151487083,doi:10.1001/jamanetworkopen.2023.0982
s2authorid:2109850151,doi:10.1681/ASN.2021020161
s2authorid:5973853,doi:10.1017/S1047951121003024
s2authorid:5973853,doi:10.1097/INF.0000000000003388
s2authorid:5698046,doi:10.1038/s41390-022-02108-6
s2authorid:2065052393,doi:10.1002/smll.202300040
s2authorid:2121975821,doi:10.1101/2023.05.04.539416
s2authorid:2057214905,doi:10.1101/2021.02.23.21252259
s2authorid:3680416,doi:10.1038/s41586-021-03908-2
s2authorid:2189514253,doi:10.1016/j.bios.2023.115197
s2authorid:49962149,doi:10.3390/w14081187
s2authorid:50387595,doi:10.1186/s13059-021-02529-2
s2authorid:1401174427,doi:10.7171/jbt.21-3203-017
s2authorid:34450801,doi:10.1038/s41467-023-39419-z
s2authorid:34450801,doi:10.1021/acssensors.3c00512
s2authorid:2153001306,doi:10.1021/acsami.3c09627
s2authorid:36982973,doi:10.1016/j.cell.2021.05.002
s2authorid:1867890,doi:10.1016/j.cell.2021.05.002
s2authorid:5210385,doi:10.1002/eji.202149556
s2authorid:82930241,doi:10.1016/j.cell.2021.05.002
s2authorid:2642255,doi:10.1161/ATVBAHA.121.316210
s2authorid:2642255,doi:10.1172/JCI147076
s2authorid:2642255,doi:10.1038/s41467-022-30357-w
s2authorid:2642255,doi:10.1002/eji.202149556
